Year,Location,Bedrooms,Property_type,Rent,District
2022,"Malahide, Dublin",One bed,Apartment,1659.66,D17
2022,"Monkstown, Dublin",One bed,Apartment,1414.51,D18
2022,"Portmarnock, Dublin",One bed,Apartment,1389.87,D13
2022,"Saggart, Dublin",One bed,Apartment,1321.76,D24
2022,"Stillorgan, Dublin",One bed,Apartment,1592.41,D18
2022,"Swords, Dublin",One bed,Apartment,1382.12,D17
2022,"I.F.S.C., Dublin 1",One bed,Apartment,1636.72,D1
2022,"Parnell Street, Dublin 1",One bed,Apartment,1438.37,D1
2022,"Summerhill, Dublin 1",One bed,Apartment,1320.5,D1
2022,"Pearse Street, Dublin 2",One bed,Apartment,1622.66,D2
2022,"Townsend Street, Dublin 2",One bed,Apartment,1652.43,D2
2022,"Clonliffe, Dublin 3",One bed,Apartment,1375.55,D3
2022,"Clontarf, Dublin 3",One bed,Apartment,1487.5,D3
2022,"Drumcondra, Dublin 3",One bed,Apartment,1316.93,D3
2022,"East Wall, Dublin 3",One bed,Apartment,1509.53,D3
2022,"Fairview, Dublin 3",One bed,Apartment,1467.47,D3
2022,"Ballsbridge, Dublin 4",One bed,Apartment,1683.28,D4
2022,"Donnybrook, Dublin 4",One bed,Apartment,1566.51,D4
2022,"Merrion, Dublin 4",One bed,Apartment,1716.08,D4
2022,"Pembroke, Dublin 4",One bed,Apartment,1536.88,D4
2022,"Ringsend, Dublin 4",One bed,Apartment,1574.9,D4
2022,"Sandymount, Dublin 4",One bed,Apartment,1558.96,D4
2022,"Raheny, Dublin 5",One bed,Apartment,1370.29,D5
2022,"Harolds Cross, Dublin 6",One bed,Apartment,1675.63,D6
2022,"Milltown, Dublin 6",One bed,Apartment,1716.61,D6
2022,"Ranelagh, Dublin 6",One bed,Apartment,1536.73,D6
2022,"Rathgar, Dublin 6",One bed,Apartment,1356.69,D6
2022,"Rathmines, Dublin 6",One bed,Apartment,1401.61,D6
2022,"Terenure, Dublin 6W",One bed,Apartment,1536.43,D6W
2022,"Cabra, Dublin 7",One bed,Apartment,1317.44,D7
2022,"Smithfield, Dublin 7",One bed,Apartment,1565.4,D7
2022,"Christchurch, Dublin 8",One bed,Apartment,1461.93,D8
2022,"Cork Street, Dublin 8",One bed,Apartment,1453.81,D8
2022,"Inchicore, Dublin 8",One bed,Apartment,1307.57,D8
2022,"Islandbridge, Dublin 8",One bed,Apartment,1711.0,D8
2022,"Kilmainham , Dublin 8",One bed,Apartment,1341.8,D8
2022,"Rialto, Dublin 8",One bed,Apartment,1398.41,D8
2022,"South Circular Road, Dublin 8",One bed,Apartment,1366.31,D8
2022,"Beaumont, Dublin 9",One bed,Apartment,1393.32,D9
2022,"Glasnevin, Dublin 9",One bed,Apartment,1335.44,D9
2022,"Santry, Dublin 9",One bed,Apartment,1621.5,D9
2022,"Finglas, Dublin 11",One bed,Apartment,1297.08,D11
2022,"Kimmage, Dublin 12",One bed,Apartment,1365.01,D12
2022,"Clongriffin, Dublin 13",One bed,Apartment,1586.98,D13
2022,"Churchtown, Dublin 14",One bed,Apartment,1904.72,D14
2022,"Ashtown, Dublin 15",One bed,Apartment,1486.13,D15
2022,"Castleknock, Dublin 15",One bed,Apartment,1453.39,D15
2022,"Royal Canal Park, Dublin 15",One bed,Apartment,1473.26,D15
2022,"Dundrum, Dublin 16",One bed,Apartment,1752.4,D16
2022,"Rathfarnham, Dublin 16",One bed,Apartment,1465.76,D16
2022,"Malahide Road, Dublin 17",One bed,Apartment,1323.06,D17
2022,"Carrickmines, Dublin 18",One bed,Apartment,1494.33,D18
2022,"Leopardstown, Dublin 18",One bed,Apartment,1742.08,D18
2022,"Sandyford, Dublin 18",One bed,Apartment,1584.24,D18
2022,"Stepaside, Dublin 18",One bed,Apartment,1485.26,D18
2022,"Chapelizod, Dublin 20",One bed,Apartment,1293.24,D20
2022,"Citywest, Dublin 24",One bed,Apartment,1548.46,D24
2022,"Tallaght, Dublin 24",One bed,Apartment,1308.21,D24
2022,"Dun Laoghaire, Dublin",One bed,Other flats,1151.39,D18
2022,"Monkstown, Dublin",One bed,Other flats,1147.02,D18
2022,"Clonliffe, Dublin 3",One bed,Other flats,1118.13,D3
2022,"Clontarf, Dublin 3",One bed,Other flats,1012.88,D3
2022,"Drumcondra, Dublin 3",One bed,Other flats,980.67,D3
2022,"Fairview, Dublin 3",One bed,Other flats,1123.1,D3
2022,"Ballsbridge, Dublin 4",One bed,Other flats,1240.94,D4
2022,"Donnybrook, Dublin 4",One bed,Other flats,1246.12,D4
2022,"Ranelagh, Dublin 6",One bed,Other flats,1152.88,D6
2022,"Rathgar, Dublin 6",One bed,Other flats,1198.41,D6
2022,"Rathmines, Dublin 6",One bed,Other flats,1128.61,D6
2022,"Terenure, Dublin 6W",One bed,Other flats,1149.71,D6W
2022,"Cabra, Dublin 7",One bed,Other flats,1009.53,D7
2022,"North Circular Road, Dublin 7",One bed,Other flats,1055.31,D7
2022,"Phibsboro, Dublin 7",One bed,Other flats,893.29,D7
2022,"Portobello, Dublin 8",One bed,Other flats,1109.8,D8
2022,"Rialto, Dublin 8",One bed,Other flats,1065.97,D8
2022,"South Circular Road, Dublin 8",One bed,Other flats,1116.83,D8
2022,"Glasnevin, Dublin 9",One bed,Other flats,990.17,D9
2022,"Balbriggan, Dublin",Two bed,Semi detached house,1314.98,D1
2022,"Balbriggan, Dublin",Two bed,Terrace house,1357.67,D1
2022,"Blackrock, Dublin",Two bed,Terrace house,2053.55,D18
2022,"Dun Laoghaire, Dublin",Two bed,Terrace house,1856.39,D18
2022,"Lucan, Dublin",Two bed,Terrace house,1596.46,D20
2022,"Swords, Dublin",Two bed,Terrace house,1652.09,D17
2022,"Drumcondra, Dublin 3",Two bed,Terrace house,1647.71,D3
2022,"East Wall, Dublin 3",Two bed,Terrace house,1681.17,D3
2022,"Ballsbridge, Dublin 4",Two bed,Terrace house,2364.77,D4
2022,"Donnybrook, Dublin 4",Two bed,Terrace house,2133.15,D4
2022,"Ringsend, Dublin 4",Two bed,Terrace house,1882.87,D4
2022,"Sandymount, Dublin 4",Two bed,Terrace house,2160.02,D4
2022,"Harolds Cross, Dublin 6",Two bed,Terrace house,1766.27,D6
2022,"Ranelagh, Dublin 6",Two bed,Terrace house,2248.91,D6
2022,"Rathgar, Dublin 6",Two bed,Terrace house,1907.81,D6
2022,"Rathmines, Dublin 6",Two bed,Terrace house,2109.27,D6
2022,"Arbour Hill, Dublin 7",Two bed,Terrace house,1853.6,D7
2022,"Cabra, Dublin 7",Two bed,Terrace house,1597.27,D7
2022,"Stoneybatter, Dublin 7",Two bed,Terrace house,1707.61,D7
2022,"Inchicore, Dublin 8",Two bed,Terrace house,1649.66,D8
2022,"Glasnevin, Dublin 9",Two bed,Terrace house,1660.83,D9
2022,"Ballyfermot, Dublin 10",Two bed,Terrace house,1653.36,D10
2022,"Crumlin, Dublin 12",Two bed,Terrace house,1667.94,D12
2022,"Drimnagh, Dublin 12",Two bed,Terrace house,1639.59,D12
2022,"Kimmage, Dublin 12",Two bed,Terrace house,1749.8,D12
2022,"Balbriggan, Dublin",Two bed,Apartment,1429.5,D1
2022,"Blackrock, Dublin",Two bed,Apartment,2052.53,D18
2022,"Booterstown, Dublin",Two bed,Apartment,2032.11,D4
2022,"Dalkey, Dublin",Two bed,Apartment,2240.18,D18
2022,"Donabate, Dublin",Two bed,Apartment,1601.21,D13
2022,"Dun Laoghaire, Dublin",Two bed,Apartment,2143.33,D18
2022,"Howth, Dublin",Two bed,Apartment,1917.96,D13
2022,"Lucan, Dublin",Two bed,Apartment,1790.3,D20
2022,"Lusk, Dublin",Two bed,Apartment,1789.77,D1
2022,"Malahide, Dublin",Two bed,Apartment,2006.35,D17
2022,"Monkstown, Dublin",Two bed,Apartment,1763.73,D18
2022,"Portmarnock, Dublin",Two bed,Apartment,1717.16,D13
2022,"Rathcoole, Dublin",Two bed,Apartment,1541.15,D24
2022,"Rush, Dublin",Two bed,Apartment,1424.07,D1
2022,"Saggart, Dublin",Two bed,Apartment,1625.35,D24
2022,"Shankill, Dublin",Two bed,Apartment,1657.23,D18
2022,"Skerries, Dublin",Two bed,Apartment,1408.42,D1
2022,"Stillorgan, Dublin",Two bed,Apartment,1984.24,D18
2022,"Swords, Dublin",Two bed,Apartment,1636.4,D17
2022,"I.F.S.C., Dublin 1",Two bed,Apartment,2024.74,D1
2022,"Parnell Street, Dublin 1",Two bed,Apartment,1859.43,D1
2022,"Spencer Dock, Dublin 1",Two bed,Apartment,2226.81,D1
2022,"Summerhill, Dublin 1",Two bed,Apartment,1790.94,D1
2022,"Charlemont Street, Dublin 2",Two bed,Apartment,2050.88,D2
2022,"Pearse Street, Dublin 2",Two bed,Apartment,1979.26,D2
2022,"Townsend Street, Dublin 2",Two bed,Apartment,1947.7,D2
2022,"Clontarf, Dublin 3",Two bed,Apartment,1830.89,D3
2022,"Drumcondra, Dublin 3",Two bed,Apartment,1775.85,D3
2022,"East Wall, Dublin 3",Two bed,Apartment,1929.92,D3
2022,"Fairview, Dublin 3",Two bed,Apartment,1707.11,D3
2022,"Ballsbridge, Dublin 4",Two bed,Apartment,2512.5,D4
2022,"Donnybrook, Dublin 4",Two bed,Apartment,2103.33,D4
2022,"Merrion, Dublin 4",Two bed,Apartment,2118.11,D4
2022,"Pembroke, Dublin 4",Two bed,Apartment,2304.31,D4
2022,"Ringsend, Dublin 4",Two bed,Apartment,1905.57,D4
2022,"Sandymount, Dublin 4",Two bed,Apartment,2089.43,D4
2022,"Artane, Dublin 5",Two bed,Apartment,1594.32,D5
2022,"Raheny, Dublin 5",Two bed,Apartment,1824.53,D5
2022,"Harolds Cross, Dublin 6",Two bed,Apartment,2271.31,D6
2022,"Milltown, Dublin 6",Two bed,Apartment,2143.97,D6
2022,"Ranelagh, Dublin 6",Two bed,Apartment,2017.18,D6
2022,"Rathgar, Dublin 6",Two bed,Apartment,1847.23,D6
2022,"Rathmines, Dublin 6",Two bed,Apartment,1883.42,D6
2022,"Terenure, Dublin 6W",Two bed,Apartment,1947.4,D6W
2022,"Cabra, Dublin 7",Two bed,Apartment,1839.91,D7
2022,"Smithfield, Dublin 7",Two bed,Apartment,1947.71,D7
2022,"Christchurch, Dublin 8",Two bed,Apartment,1782.14,D8
2022,"Cork Street, Dublin 8",Two bed,Apartment,1774.81,D8
2022,"Inchicore, Dublin 8",Two bed,Apartment,1590.22,D8
2022,"Islandbridge, Dublin 8",Two bed,Apartment,2033.22,D8
2022,"Kilmainham , Dublin 8",Two bed,Apartment,1753.72,D8
2022,"Rialto, Dublin 8",Two bed,Apartment,1653.29,D8
2022,"South Circular Road, Dublin 8",Two bed,Apartment,1771.9,D8
2022,"Ballymun, Dublin 9",Two bed,Apartment,1540.42,D9
2022,"Beaumont, Dublin 9",Two bed,Apartment,1667.77,D9
2022,"Glasnevin, Dublin 9",Two bed,Apartment,1669.88,D9
2022,"Santry, Dublin 9",Two bed,Apartment,1852.98,D9
2022,"Whitehall, Dublin 9",Two bed,Apartment,1624.0,D9
2022,"Cherry Orchard, Dublin 10",Two bed,Apartment,1544.07,D10
2022,"Finglas, Dublin 11",Two bed,Apartment,1552.55,D11
2022,"Crumlin, Dublin 12",Two bed,Apartment,1683.53,D12
2022,"Drimnagh, Dublin 12",Two bed,Apartment,1750.0,D12
2022,"Kimmage, Dublin 12",Two bed,Apartment,1682.35,D12
2022,"Baldoyle, Dublin 13",Two bed,Apartment,1668.57,D13
2022,"Balgriffin, Dublin 13",Two bed,Apartment,1655.97,D13
2022,"Clongriffin, Dublin 13",Two bed,Apartment,1966.4,D13
2022,"Sutton, Dublin 13",Two bed,Apartment,1984.9,D13
2022,"Churchtown, Dublin 14",Two bed,Apartment,2395.78,D14
2022,"Clonskeagh, Dublin 14",Two bed,Apartment,1874.9,D14
2022,"Goatstown, Dublin 14",Two bed,Apartment,2065.04,D14
2022,"Ashtown, Dublin 15",Two bed,Apartment,1765.36,D15
2022,"Blanchardstown, Dublin 15",Two bed,Apartment,1598.37,D15
2022,"Castleknock, Dublin 15",Two bed,Apartment,1816.49,D15
2022,"Clonee, Dublin 15",Two bed,Apartment,1504.36,D15
2022,"Clonsilla, Dublin 15",Two bed,Apartment,1616.34,D15
2022,"Ongar, Dublin 15",Two bed,Apartment,1488.45,D15
2022,"Porterstown, Dublin 15",Two bed,Apartment,1621.35,D15
2022,"Royal Canal Park, Dublin 15",Two bed,Apartment,1745.8,D15
2022,"Ballinteer, Dublin 16",Two bed,Apartment,1800.66,D16
2022,"Dundrum, Dublin 16",Two bed,Apartment,2057.97,D16
2022,"Rathfarnham, Dublin 16",Two bed,Apartment,1740.29,D16
2022,"Malahide Road, Dublin 17",Two bed,Apartment,1658.62,D17
2022,"Cabinteely, Dublin 18",Two bed,Apartment,1785.85,D18
2022,"Carrickmines, Dublin 18",Two bed,Apartment,1885.65,D18
2022,"Leopardstown, Dublin 18",Two bed,Apartment,1976.31,D18
2022,"Sandyford, Dublin 18",Two bed,Apartment,1867.04,D18
2022,"Stepaside, Dublin 18",Two bed,Apartment,1774.66,D18
2022,"Chapelizod, Dublin 20",Two bed,Apartment,1570.1,D20
2022,"Ballycullen, Dublin 24",Two bed,Apartment,1632.27,D24
2022,"Citywest, Dublin 24",Two bed,Apartment,1835.74,D24
2022,"Tallaght, Dublin 24",Two bed,Apartment,1586.94,D24
2022,"Drumcondra, Dublin 3",Two bed,Other flats,1515.18,D3
2022,"Ballsbridge, Dublin 4",Two bed,Other flats,1760.0,D4
2022,"Ranelagh, Dublin 6",Two bed,Other flats,1513.32,D6
2022,"Rathgar, Dublin 6",Two bed,Other flats,1567.54,D6
2022,"Rathmines, Dublin 6",Two bed,Other flats,1577.13,D6
2022,"Balbriggan, Dublin",Three bed,Semi detached house,1653.15,D1
2022,"Blackrock, Dublin",Three bed,Semi detached house,2361.68,D18
2022,"Lucan, Dublin",Three bed,Semi detached house,1821.99,D20
2022,"Malahide, Dublin",Three bed,Semi detached house,2216.08,D17
2022,"Rush, Dublin",Three bed,Semi detached house,1673.92,D1
2022,"Stillorgan, Dublin",Three bed,Semi detached house,2186.78,D18
2022,"Swords, Dublin",Three bed,Semi detached house,1756.59,D17
2022,"Clontarf, Dublin 3",Three bed,Semi detached house,2407.88,D3
2022,"Drumcondra, Dublin 3",Three bed,Semi detached house,1989.56,D3
2022,"Sandymount, Dublin 4",Three bed,Semi detached house,2860.72,D4
2022,"Artane, Dublin 5",Three bed,Semi detached house,2004.94,D5
2022,"Raheny, Dublin 5",Three bed,Semi detached house,2143.62,D5
2022,"Ranelagh, Dublin 6",Three bed,Semi detached house,3042.94,D6
2022,"Templeogue, Dublin 6W",Three bed,Semi detached house,1971.82,D6W
2022,"Terenure, Dublin 6W",Three bed,Semi detached house,2264.01,D6W
2022,"Beaumont, Dublin 9",Three bed,Semi detached house,1949.03,D9
2022,"Glasnevin, Dublin 9",Three bed,Semi detached house,1952.59,D9
2022,"Santry, Dublin 9",Three bed,Semi detached house,1934.54,D9
2022,"Finglas, Dublin 11",Three bed,Semi detached house,1739.42,D11
2022,"Kimmage, Dublin 12",Three bed,Semi detached house,2117.95,D12
2022,"Clonskeagh, Dublin 14",Three bed,Semi detached house,2465.16,D14
2022,"Blanchardstown, Dublin 15",Three bed,Semi detached house,1652.02,D15
2022,"Castleknock, Dublin 15",Three bed,Semi detached house,1895.01,D15
2022,"Clonee, Dublin 15",Three bed,Semi detached house,1648.52,D15
2022,"Clonsilla, Dublin 15",Three bed,Semi detached house,1709.14,D15
2022,"Mulhuddart, Dublin 15",Three bed,Semi detached house,1635.07,D15
2022,"Ballinteer, Dublin 16",Three bed,Semi detached house,1994.88,D16
2022,"Dundrum, Dublin 16",Three bed,Semi detached house,2282.25,D16
2022,"Rathfarnham, Dublin 16",Three bed,Semi detached house,2114.76,D16
2022,"Leopardstown, Dublin 18",Three bed,Semi detached house,2280.96,D18
2022,"Sandyford, Dublin 18",Three bed,Semi detached house,2038.97,D18
2022,"Citywest, Dublin 24",Three bed,Semi detached house,2233.88,D24
2022,"Firhouse, Dublin 24",Three bed,Semi detached house,1902.07,D24
2022,"Tallaght, Dublin 24",Three bed,Semi detached house,1786.63,D24
2022,"Balbriggan, Dublin",Three bed,Terrace house,1648.11,D1
2022,"Blackrock, Dublin",Three bed,Terrace house,2564.3,D18
2022,"Lucan, Dublin",Three bed,Terrace house,2031.57,D20
2022,"Malahide, Dublin",Three bed,Terrace house,2241.87,D17
2022,"Portmarnock, Dublin",Three bed,Terrace house,2502.07,D13
2022,"Swords, Dublin",Three bed,Terrace house,1843.2,D17
2022,"Clontarf, Dublin 3",Three bed,Terrace house,2405.95,D3
2022,"Drumcondra, Dublin 3",Three bed,Terrace house,2084.28,D3
2022,"Ballsbridge, Dublin 4",Three bed,Terrace house,3392.71,D4
2022,"Donnybrook, Dublin 4",Three bed,Terrace house,2796.8,D4
2022,"Sandymount, Dublin 4",Three bed,Terrace house,2726.61,D4
2022,"Artane, Dublin 5",Three bed,Terrace house,1864.12,D5
2022,"Raheny, Dublin 5",Three bed,Terrace house,2007.12,D5
2022,"Harolds Cross, Dublin 6",Three bed,Terrace house,2092.63,D6
2022,"Ranelagh, Dublin 6",Three bed,Terrace house,2716.93,D6
2022,"Terenure, Dublin 6W",Three bed,Terrace house,2242.49,D6W
2022,"Inchicore, Dublin 8",Three bed,Terrace house,1934.59,D8
2022,"South Circular Road, Dublin 8",Three bed,Terrace house,2401.74,D8
2022,"Glasnevin, Dublin 9",Three bed,Terrace house,2106.87,D9
2022,"Finglas, Dublin 11",Three bed,Terrace house,1736.96,D11
2022,"Crumlin, Dublin 12",Three bed,Terrace house,1948.06,D12
2022,"Drimnagh, Dublin 12",Three bed,Terrace house,1821.82,D12
2022,"Walkinstown, Dublin 12",Three bed,Terrace house,1731.32,D12
2022,"Balgriffin, Dublin 13",Three bed,Terrace house,1943.88,D13
2022,"Blanchardstown, Dublin 15",Three bed,Terrace house,1725.91,D15
2022,"Castleknock, Dublin 15",Three bed,Terrace house,1796.74,D15
2022,"Dundrum, Dublin 16",Three bed,Terrace house,2063.58,D16
2022,"Rathfarnham, Dublin 16",Three bed,Terrace house,2155.92,D16
2022,"Citywest, Dublin 24",Three bed,Terrace house,2115.97,D24
2022,"Tallaght, Dublin 24",Three bed,Terrace house,1738.45,D24
2022,"Blackrock, Dublin",Three bed,Apartment,2430.13,D18
2022,"Dun Laoghaire, Dublin",Three bed,Apartment,2758.67,D18
2022,"Lucan, Dublin",Three bed,Apartment,2097.22,D20
2022,"Malahide, Dublin",Three bed,Apartment,2331.4,D17
2022,"Portmarnock, Dublin",Three bed,Apartment,2564.03,D13
2022,"Saggart, Dublin",Three bed,Apartment,1986.6,D24
2022,"Stillorgan, Dublin",Three bed,Apartment,2546.19,D18
2022,"Swords, Dublin",Three bed,Apartment,1814.04,D17
2022,"Clontarf, Dublin 3",Three bed,Apartment,2459.82,D3
2022,"Drumcondra, Dublin 3",Three bed,Apartment,2148.14,D3
2022,"Ballsbridge, Dublin 4",Three bed,Apartment,3298.9,D4
2022,"Sandymount, Dublin 4",Three bed,Apartment,2751.87,D4
2022,"Milltown, Dublin 6",Three bed,Apartment,2433.23,D6
2022,"Rathmines, Dublin 6",Three bed,Apartment,2082.25,D6
2022,"Terenure, Dublin 6W",Three bed,Apartment,2245.05,D6W
2022,"Smithfield, Dublin 7",Three bed,Apartment,2726.23,D7
2022,"Inchicore, Dublin 8",Three bed,Apartment,2072.4,D8
2022,"Islandbridge, Dublin 8",Three bed,Apartment,2632.7,D8
2022,"Santry, Dublin 9",Three bed,Apartment,2217.58,D9
2022,"Finglas, Dublin 11",Three bed,Apartment,1717.28,D11
2022,"Clongriffin, Dublin 13",Three bed,Apartment,2264.98,D13
2022,"Blanchardstown, Dublin 15",Three bed,Apartment,1882.35,D15
2022,"Castleknock, Dublin 15",Three bed,Apartment,1966.91,D15
2022,"Dundrum, Dublin 16",Three bed,Apartment,2591.43,D16
2022,"Cabinteely, Dublin 18",Three bed,Apartment,2197.74,D18
2022,"Leopardstown, Dublin 18",Three bed,Apartment,2559.28,D18
2022,"Sandyford, Dublin 18",Three bed,Apartment,2296.29,D18
2022,"Tallaght, Dublin 24",Three bed,Apartment,1749.61,D24
2022,"Rathmines, Dublin 6",Three bed,Other flats,2020.25,D6
2022,"Blackrock, Dublin",Four plus bed,Detached house,3671.12,D18
2022,"Malahide, Dublin",Four plus bed,Detached house,3581.18,D17
2022,"Foxrock, Dublin 18",Four plus bed,Detached house,3992.77,D18
2022,"Blackrock, Dublin",Four plus bed,Semi detached house,3111.76,D18
2022,"Lucan, Dublin",Four plus bed,Semi detached house,2019.67,D20
2022,"Malahide, Dublin",Four plus bed,Semi detached house,2876.05,D17
2022,"Stillorgan, Dublin",Four plus bed,Semi detached house,3284.09,D18
2022,"Swords, Dublin",Four plus bed,Semi detached house,1827.45,D17
2022,"Drumcondra, Dublin 3",Four plus bed,Semi detached house,2556.16,D3
2022,"Ballsbridge, Dublin 4",Four plus bed,Semi detached house,4045.55,D4
2022,"Templeogue, Dublin 6W",Four plus bed,Semi detached house,2397.0,D6W
2022,"Terenure, Dublin 6W",Four plus bed,Semi detached house,3055.48,D6W
2022,"Glasnevin, Dublin 9",Four plus bed,Semi detached house,2300.67,D9
2022,"Santry, Dublin 9",Four plus bed,Semi detached house,2501.13,D9
2022,"Clonskeagh, Dublin 14",Four plus bed,Semi detached house,3236.71,D14
2022,"Goatstown, Dublin 14",Four plus bed,Semi detached house,2907.84,D14
2022,"Castleknock, Dublin 15",Four plus bed,Semi detached house,2340.07,D15
2022,"Clonsilla, Dublin 15",Four plus bed,Semi detached house,2044.24,D15
2022,"Dundrum, Dublin 16",Four plus bed,Semi detached house,2814.18,D16
2022,"Rathfarnham, Dublin 16",Four plus bed,Semi detached house,2586.86,D16
2022,"Lucan, Dublin",Four plus bed,Terrace house,2619.34,D20
2022,"Drumcondra, Dublin 3",Four plus bed,Terrace house,2515.84,D3
2022,"Ballsbridge, Dublin 4",Four plus bed,Terrace house,3787.19,D4
2022,"Ranelagh, Dublin 6",Four plus bed,Terrace house,3826.39,D6
2022,"Rathmines, Dublin 6",Four plus bed,Terrace house,3041.45,D6
2023,"Balbriggan, Dublin",One bed,Apartment,1168.84,D1
2023,"Blackrock, Dublin",One bed,Apartment,1846.08,D18
2023,"Dalkey, Dublin",One bed,Apartment,2075.87,D18
2023,"Donabate, Dublin",One bed,Apartment,1253.12,D13
2023,"Dun Laoghaire, Dublin",One bed,Apartment,1718.63,D18
2023,"Howth, Dublin",One bed,Apartment,1657.53,D13
2023,"Lucan, Dublin",One bed,Apartment,1765.16,D20
2023,"Malahide, Dublin",One bed,Apartment,1838.52,D17
2023,"Monkstown, Dublin",One bed,Apartment,1399.11,D18
2023,"Portmarnock, Dublin",One bed,Apartment,1481.31,D13
2023,"Saggart, Dublin",One bed,Apartment,1309.06,D24
2023,"Stillorgan, Dublin",One bed,Apartment,1845.08,D18
2023,"Swords, Dublin",One bed,Apartment,1346.59,D17
2023,"I.F.S.C., Dublin 1",One bed,Apartment,1726.43,D1
2023,"Parnell Street, Dublin 1",One bed,Apartment,1526.22,D1
2023,"Pearse Street, Dublin 2",One bed,Apartment,1654.46,D2
2023,"Townsend Street, Dublin 2",One bed,Apartment,1698.94,D2
2023,"Clonliffe, Dublin 3",One bed,Apartment,1500.08,D3
2023,"Clontarf, Dublin 3",One bed,Apartment,1519.24,D3
2023,"Drumcondra, Dublin 3",One bed,Apartment,1455.01,D3
2023,"East Wall, Dublin 3",One bed,Apartment,1534.47,D3
2023,"Fairview, Dublin 3",One bed,Apartment,1507.32,D3
2023,"Ballsbridge, Dublin 4",One bed,Apartment,1717.63,D4
2023,"Donnybrook, Dublin 4",One bed,Apartment,1641.0,D4
2023,"Merrion, Dublin 4",One bed,Apartment,1725.14,D4
2023,"Pembroke, Dublin 4",One bed,Apartment,1678.29,D4
2023,"Sandymount, Dublin 4",One bed,Apartment,1676.37,D4
2023,"Raheny, Dublin 5",One bed,Apartment,1423.83,D5
2023,"Harolds Cross, Dublin 6",One bed,Apartment,1734.7,D6
2023,"Milltown, Dublin 6",One bed,Apartment,1776.81,D6
2023,"Ranelagh, Dublin 6",One bed,Apartment,1610.32,D6
2023,"Rathgar, Dublin 6",One bed,Apartment,1402.68,D6
2023,"Rathmines, Dublin 6",One bed,Apartment,1520.39,D6
2023,"Terenure, Dublin 6W",One bed,Apartment,1629.98,D6W
2023,"Cabra, Dublin 7",One bed,Apartment,1474.24,D7
2023,"Smithfield, Dublin 7",One bed,Apartment,1605.61,D7
2023,"Christchurch, Dublin 8",One bed,Apartment,1523.17,D8
2023,"Cork Street, Dublin 8",One bed,Apartment,1483.83,D8
2023,"Inchicore, Dublin 8",One bed,Apartment,1410.22,D8
2023,"Islandbridge, Dublin 8",One bed,Apartment,1732.7,D8
2023,"Kilmainham , Dublin 8",One bed,Apartment,1447.71,D8
2023,"Rialto, Dublin 8",One bed,Apartment,1482.82,D8
2023,"South Circular Road, Dublin 8",One bed,Apartment,1369.62,D8
2023,"Glasnevin, Dublin 9",One bed,Apartment,1369.1,D9
2023,"Santry, Dublin 9",One bed,Apartment,1627.07,D9
2023,"Finglas, Dublin 11",One bed,Apartment,1485.4,D11
2023,"Clongriffin, Dublin 13",One bed,Apartment,1555.59,D13
2023,"Churchtown, Dublin 14",One bed,Apartment,1905.44,D14
2023,"Ashtown, Dublin 15",One bed,Apartment,1542.33,D15
2023,"Castleknock, Dublin 15",One bed,Apartment,1431.37,D15
2023,"Royal Canal Park, Dublin 15",One bed,Apartment,1497.92,D15
2023,"Dundrum, Dublin 16",One bed,Apartment,1821.11,D16
2023,"Rathfarnham, Dublin 16",One bed,Apartment,1511.67,D16
2023,"Malahide Road, Dublin 17",One bed,Apartment,1406.22,D17
2023,"Leopardstown, Dublin 18",One bed,Apartment,1775.31,D18
2023,"Sandyford, Dublin 18",One bed,Apartment,1898.79,D18
2023,"Stepaside, Dublin 18",One bed,Apartment,1508.35,D18
2023,"Chapelizod, Dublin 20",One bed,Apartment,1340.33,D20
2023,"Tallaght, Dublin 24",One bed,Apartment,1337.99,D24
2023,"Dun Laoghaire, Dublin",One bed,Other flats,1240.76,D18
2023,"Clonliffe, Dublin 3",One bed,Other flats,1186.96,D3
2023,"Clontarf, Dublin 3",One bed,Other flats,1021.01,D3
2023,"Drumcondra, Dublin 3",One bed,Other flats,1023.05,D3
2023,"Fairview, Dublin 3",One bed,Other flats,1228.25,D3
2023,"Ballsbridge, Dublin 4",One bed,Other flats,1284.24,D4
2023,"Donnybrook, Dublin 4",One bed,Other flats,1381.55,D4
2023,"Ranelagh, Dublin 6",One bed,Other flats,1220.77,D6
2023,"Rathgar, Dublin 6",One bed,Other flats,1246.5,D6
2023,"Rathmines, Dublin 6",One bed,Other flats,1213.97,D6
2023,"Terenure, Dublin 6W",One bed,Other flats,1130.53,D6W
2023,"Cabra, Dublin 7",One bed,Other flats,1116.14,D7
2023,"North Circular Road, Dublin 7",One bed,Other flats,1172.51,D7
2023,"South Circular Road, Dublin 8",One bed,Other flats,1181.63,D8
2023,"Glasnevin, Dublin 9",One bed,Other flats,1057.08,D9
2023,"Balbriggan, Dublin",Two bed,Terrace house,1500.61,D1
2023,"Blackrock, Dublin",Two bed,Terrace house,2131.0,D18
2023,"Lucan, Dublin",Two bed,Terrace house,1691.24,D20
2023,"Swords, Dublin",Two bed,Terrace house,1674.09,D17
2023,"East Wall, Dublin 3",Two bed,Terrace house,1807.07,D3
2023,"Ballsbridge, Dublin 4",Two bed,Terrace house,2410.55,D4
2023,"Donnybrook, Dublin 4",Two bed,Terrace house,2220.93,D4
2023,"Ringsend, Dublin 4",Two bed,Terrace house,2025.64,D4
